qid	reason
5a2c5009bfd06b001a5aeb1f	E
5acd913607355d001abf4748	E
5acd620507355d001abf401d	A
5ad175a2645df0001a2d1ccd	I
5ad0dd62645df0001a2d070e	A
5a482a0f84b8a4001a7e77fc	I
5a8c70f0fd22b3001a8d87d3	N
5a2222d7819328001af38a06	E
5a6a6e29a9e0c9001a4e9e11	#
5a07f1fa3fc874001820709b	E
5ad0e248645df0001a2d07b2	E
5ad0dd62645df0001a2d070f	#
5acf5e9177cf76001a684c87	E
5ad2e689604f3c001a3fd941	#
5a84678e7cf838001a46a7ec	I
5ad0fc08645df0001a2d0964	A
5a36d56b95360f001af1b359	#
5a5cb9315e8782001a9d5d85	E
5ad0e553645df0001a2d07e6	#
5a818ce231013a001a334c9e	E
5a81b79c31013a001a334dd1	E
5acfc08277cf76001a685ca0	N
5ad2129bd7d075001a42830c	A
5a81ca8131013a001a334ed4	A
5acffa0d77cf76001a6866bd	E
5ad0dd62645df0001a2d0710	A
5a81ca8131013a001a334ed5	N
5ad09e5a645df0001a2cff6c	#
5acfb4ef77cf76001a6859b2	A
5ad3f1ae604f3c001a3ff883	E
5ace561832bba1001ae4a2f6	E
5a6254d7f8d794001af1bf72	I
5a0f25d8d7c85000188645bd	A
5acd1a0207355d001abf34f4	E
5acfdb1c77cf76001a686300	#
5a8497347cf838001a46a97e	E
5ad0d264645df0001a2d0544	A
5a87cf7419b91f001a626e18	I
5ace561832bba1001ae4a2f5	E
5ad24104d7d075001a42894a	#
5ad0dff2645df0001a2d076b	A
5ad0cc1d645df0001a2d03a5	I
5ad0f778645df0001a2d08e7	N
5ace562032bba1001ae4a300	A
5ad1120d645df0001a2d0c12	A
5a671f70f038b7001ab0c21a	X
5acfbfcb77cf76001a685c53	#
5a61296be9e1cc001a33cfc3	A
5ad174e3645df0001a2d1c9b	A
5a81146d31013a001a334b84	A
5a633d8368151a001a92228c	A
5ad2aeffd7d075001a429f01	N
5a8dc46bdf8bba001a0f9bea	E
5a633e6468151a001a92229a	E
5ad01d1777cf76001a686a82	A
5a7e939748f7d9001a063763	E
5a74ecd642eae6001a389b5b	E
5ad26eb5d7d075001a4293fc	E
5ad02b6777cf76001a686c89	A
5ace7c0d32bba1001ae4a7c7	E
5a73707753a187001ae631c1	I
5ace41cd32bba1001ae4a0c8	X
5a317af1e4dcb1001abb2352	A
5a32dddcbd0d7f001aef94bc	A
5acf7a8f77cf76001a684f14	N
5a627e68f8d794001af1c04a	E
5ad41fbf604f3c001a4006bc	E
5ad2db41d7d075001a42a4e6	E
5ad14e08645df0001a2d16ca	E
5ad0e248645df0001a2d07b5	E
5acfc0fa77cf76001a685ccb	A
5acd913607355d001abf4747	#
5ad25d49d7d075001a428ee3	N
5ace3ce432bba1001ae49fd8	X
5acea9b232bba1001ae4af5a	E
5ad6012e5b96ef001a10b01b	A
5a7882f2b73996001af5a6e1	A
5ad3887d604f3c001a3fe57b	N
5a0dfa2fd7c85000188644a4	N
5a631bef68151a001a9221e5	A
5acfd1c277cf76001a6861c0	E
5acd185a07355d001abf3476	N
5a0cfb0ff5590b0018dab6d8	E
5acee41d32bba1001ae4b8b8	E
5a7e4fc870df9f001a8756f1	E
5a8dd95fdf8bba001a0f9c9b	A
5a7b5a7b21c2de001afe9f49	A
5ad12965645df0001a2d0ffc	A
5ad3de0b604f3c001a3ff454	A
5ad0200577cf76001a686ae0	A
5acf620677cf76001a684cff	E
5ad4f7e35b96ef001a10a804	E
5acfb85977cf76001a685a54	A
5acfce8377cf76001a6860f2	X
5ad4b3b65b96ef001a109dee	I
5a79ecea17ab25001a8a01e2	A
5a74f91a97ca42001a521d92	A
5ad14c29645df0001a2d1646	X
5ad3b7d6604f3c001a3fee35	A
5ace4db032bba1001ae4a22d	E
5acfce8377cf76001a6860f0	#
5ad35d9b604f3c001a3fdec4	I
5a7c8a0ee8bc7e001a9e1e97	N
5ad14881645df0001a2d1563	N
5ad4105d604f3c001a40019f	X
5ace39de32bba1001ae49f3d	E
5ad3f0fe604f3c001a3ff854	N
5a6689e4f038b7001ab0bf80	E
5a87ad601d3cee001a6a12d0	E
5ad5fca25b96ef001a10afac	N
5a650b16c2b11c001a425bb5	A
5a732ca953a187001ae63132	I
5ad249f8d7d075001a428bb1	E
5ad3d06e604f3c001a3ff1e5	E
5ad01c5d77cf76001a686a50	N
5acd8fca07355d001abf4721	A
5acfbfd177cf76001a685c59	A
5acd6eb307355d001abf41e8	X
5ace41cd32bba1001ae4a0c7	#
5a21d9c48a6e4f001aa08f85	A
5ad41b78604f3c001a400527	I
5a7b9ed221c2de001afea1d9	E
5acd521e07355d001abf3d2e	A
5ace411a32bba1001ae4a0a2	#
5ad258b4d7d075001a428dd1	N
5ad4bd015b96ef001a109ea9	I
5ace6a0e32bba1001ae4a619	A
5a8c8277fd22b3001a8d89ac	A
5ad13c20645df0001a2d1326	A
5ad3f29f604f3c001a3ff8c1	N
5a56dfd96349e2001acdcfc3	E
5acec27232bba1001ae4b302	A
5ad0cc1d645df0001a2d03a4	E
5a66af9ff038b7001ab0c09a	A
5ad4bd015b96ef001a109eaa	I
5acfba0477cf76001a685aba	E
5ace84b232bba1001ae4a94b	A
5a10542fdecec9001847562a	E
5a68fe0e8476ee001a58a997	E
5a53e054bdaabd001a3867a8	E
5a670798f038b7001ab0c180	E
5a633e6468151a001a922299	E
5a4d35d47a6c4c001a2bbc49	#
5a8c7e7dfd22b3001a8d8940	A
5ad49c1fba00c4001a268d91	A
5a51c12fb308da001a5a2374	A
5ad13c17645df0001a2d131f	E
5a283571d1a287001a6d0aec	#
5a79d04b17ab25001a8a00c0	I
5a79dc6717ab25001a8a010b	N
5a8370d7e60761001a2eb709	A
5acfa27f77cf76001a68565e	A
5ace5e3b32bba1001ae4a42e	E
5a6bb6444eec6b001a80a51c	E
5a361ff0788daf001a5f8733	I
5ad5fca25b96ef001a10afae	A
5acd253807355d001abf36c0	A
5a823f0331013a001a33534b	E
5ad25d49d7d075001a428ee6	N
5acfbfdc77cf76001a685c64	N
5acfc4d477cf76001a685dfd	A
5acd81be07355d001abf44cf	N
5ad2298ed7d075001a428594	E
5acd809c07355d001abf449c	N
5ad2d8e3d7d075001a42a459	N
5acd832407355d001abf4502	N
5a2857f0d1a287001a6d0ba6	#
5a7e580c70df9f001a875797	E
5ace48f432bba1001ae4a1a3	A
5a7dbca870df9f001a8750b7	E
5a8dc46bdf8bba001a0f9be9	E
5a307be3f1f7c7001ab92d79	I
5acfa27f77cf76001a685660	A
5ad38c86604f3c001a3fe5d2	I
5ad0c060645df0001a2d01c9	E
5a5e5ad15bc9f4001a75af2a	E
5a61296be9e1cc001a33cfc4	A
5acd81fa07355d001abf44d8	A
5a7a316817ab25001a8a0391	E
5a514b8cce860b001aa3fcc7	E
5a5d5a495e8782001a9d5ec6	A
5acfae8377cf76001a68583a	E
5a359966788daf001a5f862c	A
5ad4c9205b96ef001a10a091	N
5ace7c0d32bba1001ae4a7cb	E
5ad5029e5b96ef001a10a968	#
5ad42606604f3c001a400905	A
5a3acb0f3ff257001ab8428c	I
5a81c7aa31013a001a334ea3	A
5a7a6ba921c2de001afe9c0a	E
5a66be76f038b7001ab0c0e0	#
5ad2ab33d7d075001a429e5d	N
5acd299b07355d001abf3760	#
5a8328fee60761001a2eb478	#
5a633d8368151a001a92228e	A
5ad3963c604f3c001a3fe789	A
5acfd3c877cf76001a68621b	#
5a42be694a4859001aac72cb	E
5ad5fca25b96ef001a10afad	A
5a81e05b31013a001a334f3f	E
5ad35849604f3c001a3fde1b	A
5acfb49677cf76001a685998	X
5a7ff6878f0597001ac00119	I
5acfbfdc77cf76001a685c65	A
5aced34532bba1001ae4b60f	E
5a7a6ba921c2de001afe9c0e	E
5a5d24015e8782001a9d5e8d	A
5acd435307355d001abf3b07	E
5ace5f6b32bba1001ae4a456	N
5ace92d332bba1001ae4aa8a	A
5a550d72134fea001a0e186a	I
5ace752d32bba1001ae4a739	I
5ad3d580604f3c001a3ff2cf	E
5a10e3cc06e79900185c3454	N
5ad2e80c604f3c001a3fd97d	E
5a15814ca54d420018529479	A
5a4c332b7a6c4c001a2bbbae	A
5ad4cb6e5b96ef001a10a0ea	I
5a65ed7bc2b11c001a425e04	E
5ad0d8bf645df0001a2d06a9	E
5ace9d8732bba1001ae4ad0a	#
5a362701788daf001a5f8765	E
5a6bdaf94eec6b001a80a5e9	E
5a7882f2b73996001af5a6e0	A
5ad2d6c9d7d075001a42a426	A
5acd219c07355d001abf3615	E
5ad1766e645df0001a2d1d0d	E
5a79cf9817ab25001a8a00a8	N
5ad2c640d7d075001a42a1b2	A
5a5fd1bbeae51e001ab14c8f	A
5a568fd86349e2001acdce37	E
5a8771811d3cee001a6a11ae	E
5a7b745721c2de001afea02a	N
5ad4ec5c5b96ef001a10a67c	E
5a57da44770dc0001aeefe1a	A
5ad010c777cf76001a686883	E
5a8cc5d5fd22b3001a8d8e42	E
5ace9c8a32bba1001ae4acd5	X
5ace918632bba1001ae4aa54	A
5a368e4b95360f001af1b27e	I
5ad174e3645df0001a2d1c9a	N
5ace752d32bba1001ae4a73d	I
5ace3f5332bba1001ae4a05a	E
5ace65ff32bba1001ae4a59b	#
5ad422ad604f3c001a4007d8	E
5a8616e4b4e223001a8e7475	I
5ad417ee604f3c001a4003cb	E
5acf90d077cf76001a68529f	N
5a6b07d7a9e0c9001a4e9e80	E
5acd607c07355d001abf3fb6	X
5a627fe1f8d794001af1c069	#
5ad4a032ba00c4001a268e3c	#
5a63db877f3c80001a150b68	E
5acd7e3607355d001abf445a	A
5a284fbcd1a287001a6d0b4c	#
5acf774677cf76001a684e90	N
5a7a52ef21c2de001afe9b62	E
5ace918632bba1001ae4aa53	A
5ad2d8e3d7d075001a42a458	N
5acd67db07355d001abf40e2	E
5a84524f7cf838001a46a71e	E
5a18c7099aa02b0018605ec1	E
5a7a52ef21c2de001afe9b60	E
5a39da0e2f14dd001ac72614	I
5a2ee86da83784001a7d2542	N
59fc36eaa9fb160018f10dcb	A
5a6b07d7a9e0c9001a4e9e82	E
5a6fdbdd8abb0b001a675fc3	I
5a73b10442eae6001a389976	N
5acfb82877cf76001a685a4a	A
5a73994042eae6001a38992d	E
5acea0d232bba1001ae4adcd	A
5ad4bab45b96ef001a109e65	I
5a1388bac8eab200188dc9b9	A
5a836aeee60761001a2eb68b	A
5acfc16d77cf76001a685cea	E
5ad1a85e645df0001a2d218f	N
5a3e9fbf5a76c5001a3a83c2	#
5ad18d4e645df0001a2d1f08	#
5a515a21ce860b001aa3fd2a	X
5ad257e8d7d075001a428da2	N
5a83149ce60761001a2eb38b	A
5ad0b2f8645df0001a2d00b7	#
5ad2aed0d7d075001a429ef7	X
5a57ee06770dc0001aeefecf	E
5a85e66bb4e223001a8e729b	A
5acfb1b877cf76001a6858ed	E
5a611ee7e9e1cc001a33cf5b	A
5a7711c52d6d7f001a4a9f28	E
5acea0d232bba1001ae4adce	N
5ad249f8d7d075001a428bb0	E
5a5cb9315e8782001a9d5d84	E
5ad4124d604f3c001a400235	A
5acd58ac07355d001abf3e16	A
5a4e8143755ab9001a10f4a4	A
5a5546d5134fea001a0e1a0c	E
5a5cd39b5e8782001a9d5dc9	A
5a3ea0cb5a76c5001a3a83d4	#
5a7a2cd617ab25001a8a0374	A
5a60d783e9e1cc001a33cd8e	A
5a03655daf157d001818f3af	E
5a0e45e0d7c850001886457d	A
5ad0185377cf76001a6869b0	N
5a670798f038b7001ab0c181	I
5ad2d8e3d7d075001a42a456	N
5ad35849604f3c001a3fde1f	E
5acfd1f277cf76001a6861cc	E
5a550073134fea001a0e17ce	E
5ad17151645df0001a2d1bb6	E
5a514cacce860b001aa3fcd2	E
5a82fcfbe60761001a2eb2ca	N
5ad154b9645df0001a2d17c0	A
5a8ddd0edf8bba001a0f9cc3	N
5a837712e60761001a2eb744	X
5a2f511aa83784001a7d26fe	A
5ad4c7595b96ef001a10a042	X
5a654495c2b11c001a425d0b	X
5a819d8531013a001a334ce5	E
5a8c7c73fd22b3001a8d88f9	I
5ace5aff32bba1001ae4a3a1	A
5a0cf15cf5590b0018dab682	A
5a2f52b2a83784001a7d2709	A
5a36d56b95360f001af1b358	A
5a149b9fa54d420018529297	X
5a8cbe56fd22b3001a8d8ddf	E
5a5e50f45bc9f4001a75aed9	I
5ad3c91f604f3c001a3ff08f	A
5a5673a56349e2001acdcd74	E
5a871d531d3cee001a6a10da	E
5a7d3f5b70df9f001a875047	E
5a8cbe56fd22b3001a8d8de0	E
5a64f841c2b11c001a425b5f	E
5a1049b3decec9001847560e	E
5a84524f7cf838001a46a71c	N
5a627fe1f8d794001af1c068	E
5ad0c966645df0001a2d0351	E
5a633e6468151a001a922297	E
5ad4dba25b96ef001a10a44a	I
5acfafea77cf76001a685874	E
5ace88a332bba1001ae4a99a	E
5ad21eedd7d075001a428491	I
5a62afaff8d794001af1c1af	A
5ad6012e5b96ef001a10b01a	E
5a68fc658476ee001a58a978	E
5a5e50f45bc9f4001a75aeda	N
5acd793507355d001abf43d1	N
5a514b8cce860b001aa3fcc8	E
5ad368bc604f3c001a3fe0c1	N
5ad29605d7d075001a429b07	N
5a5fd1bbeae51e001ab14c8c	E
5a5674126349e2001acdcd7e	#
5ad2d6a8d7d075001a42a420	E
5a35aa71788daf001a5f8644	A
5ad2ab33d7d075001a429e5c	N
5a8306fae60761001a2eb315	N
5ad4c0c85b96ef001a109f3d	A
5a2c5009bfd06b001a5aeb20	A
5a2244e3819328001af38a6f	A
5a690e918476ee001a58aa5e	E
5ad3a053604f3c001a3fe995	N
5accfef107355d001abf3142	E
5a870d941d3cee001a6a10a1	I
5a5660c76349e2001acdcd38	A
5a74eae642eae6001a389b50	I
5ad4dfcf5b96ef001a10a509	E
5a7334fc53a187001ae63164	X
5acd219c07355d001abf3614	E
5ace6a8532bba1001ae4a630	A
5a8ced20fd22b3001a8d9032	E
5a8ced20fd22b3001a8d9033	E
5acfb85977cf76001a685a52	A
5ad4b84d5b96ef001a109e3f	E
5a3bda68cc5d22001a521bcb	X
5acf9a7577cf76001a68542a	N
5a68dfaa8476ee001a58a812	E
5a6b5d0fa9e0c9001a4e9f45	I
5ad3aefb604f3c001a3fec5d	E
5a7c8a0ee8bc7e001a9e1e96	X
5a690e918476ee001a58aa62	E
5a48768584b8a4001a7e7898	E
5a07f8453fc87400182070cd	#
5a8d9a35df8bba001a0f9b22	A
5a551e3d134fea001a0e194f	I
5ad3e772604f3c001a3ff60a	N
5a7a49f217ab25001a8a047d	E
5acfca0c77cf76001a685fcc	N
5ad23e93d7d075001a4288d1	N
5acfa19577cf76001a685606	N
5ad41add604f3c001a4004f5	N
5ad3e772604f3c001a3ff609	I
5a81e5d531013a001a334f97	E
5a81b5f931013a001a334daa	I
5ad3742d604f3c001a3fe2c8	E
5a3a013c2f14dd001ac726a7	E
5acfda0077cf76001a6862e7	I
5ad563b95b96ef001a10ad83	E
5ad563b95b96ef001a10ad84	E
5ad19379645df0001a2d2036	E
5ace365932bba1001ae49e88	I
5ad376f7604f3c001a3fe36c	E
5ad4d70a5b96ef001a10a2da	A
5ad0200577cf76001a686adc	#
5ad500215b96ef001a10a8ed	A
5ad16da0645df0001a2d1aed	E
5aceaa2032bba1001ae4af62	N
5a73c75242eae6001a3899d6	A
5a39a5802f14dd001ac72515	E
5ad02a8077cf76001a686c57	A
5ad2ca02d7d075001a42a254	E
5acd95c207355d001abf479c	#
5ad40c5b604f3c001a400053	N
5a65407fc2b11c001a425cef	#
5a7fee8c8f0597001ac00102	X
5a21d12e8a6e4f001aa08f0c	A
5ad28f6fd7d075001a429a70	N
5ad0c274645df0001a2d020a	A
5ad0b344645df0001a2d00c2	N
5acec19832bba1001ae4b2de	E
5a612ad2e9e1cc001a33cfcb	I
5ad24658d7d075001a428aee	X
5a1e08313de3f40018b2645e	E
5a8dc231df8bba001a0f9bd4	E
5acfae5477cf76001a685824	A
5acfcd6177cf76001a6860be	N
5a68ec628476ee001a58a893	A
5ad36f0d604f3c001a3fe224	I
5ad3742d604f3c001a3fe2c9	E
5a2d5f04f28ef0001a5264f9	E
5ad29db4d7d075001a429c24	E
5acd1fbd07355d001abf35d0	E
5a6bc8b74eec6b001a80a5a3	I
5a860ec8b4e223001a8e7420	A
5ad2ce93d7d075001a42a2e4	#
5a1f561654a786001a36b271	I
5ad172b0645df0001a2d1c0d	E
5ad16cf3645df0001a2d1ac9	I
5ad5038d5b96ef001a10a99a	E
5a3ea0cb5a76c5001a3a83d5	X
5ad4c6f05b96ef001a10a024	E
5acf708a77cf76001a684e36	E
5a397fa12f14dd001ac723f1	N
5a3168b7e4dcb1001abb22ce	#
5a7226910efcfe001a8afe68	X
5ad0b344645df0001a2d00c1	#
5ad3be53604f3c001a3fef43	#
5ad4a796ba00c4001a268ef5	E
5a8357dde60761001a2eb5e7	A
5a7b54ff21c2de001afe9eda	E
5acfc8c277cf76001a685f6f	A
5a39a5802f14dd001ac72517	E
5a550413134fea001a0e17df	E
5a4d38437a6c4c001a2bbc5f	#
5ace595232bba1001ae4a367	A
5a77bafdb73996001af5a535	A
5ad2cf8fd7d075001a42a318	E
5ad1918b645df0001a2d1fcd	#
5ad2cf8fd7d075001a42a316	#
5a545001134fea001a0e1711	E
5acd236507355d001abf3674	N
5a544b3c134fea001a0e16fc	A
5a7c8e33e8bc7e001a9e1edc	A
5a57d66f770dc0001aeefdf1	A
5ad27a68d7d075001a4295ec	E
5a8709981d3cee001a6a1084	X
5ad4c1a75b96ef001a109f61	#
5ad4cb6e5b96ef001a10a0e9	I
5ad23365d7d075001a428797	A
5a358b22788daf001a5f8624	X
5ad28f6fd7d075001a429a6f	A
5ace595232bba1001ae4a368	#
5acd10f207355d001abf330b	#
5a6116aae9e1cc001a33cecd	A
5ad19c8d645df0001a2d211d	E
5a8c740cfd22b3001a8d8809	A
5ad2cf2cd7d075001a42a300	#
5acd7bf407355d001abf4431	I
5acfae5477cf76001a685825	A
5ad39551604f3c001a3fe747	E
5ad22ce3d7d075001a428622	#
5a0d010cf5590b0018dab70e	N
5acf8d1977cf76001a6851ed	N
5ad28f6fd7d075001a429a6e	A
5a7b7d3421c2de001afea077	E
5ad2362ad7d075001a428800	A
5acd6d7607355d001abf41a9	E
5ace1d3b32bba1001ae49b12	#
5ad12d31645df0001a2d109d	X
5a8c7f23fd22b3001a8d894c	N
5ad246ecd7d075001a428b08	A
5ad0225d77cf76001a686b4a	A
5a0e45e0d7c850001886457b	N
5a124f2c6614be00188f24df	E
5acfcc6e77cf76001a68607b	I
5a7b2a1321c2de001afe9d6f	A
5ad0bf10645df0001a2d0196	I
5ad359a6604f3c001a3fde42	A
5a81d33331013a001a334f05	A
5acfc2d177cf76001a685d65	N
5a8ccd15fd22b3001a8d8ead	E
5a2c266dbfd06b001a5ae9fe	I
5a863120b4e223001a8e74c3	A
5a611202e9e1cc001a33ce93	I
5ad3fefd604f3c001a3ffc6d	E
5a2ef77fa83784001a7d25f1	E
5acf846477cf76001a685082	A
5a836f64e60761001a2eb6e1	I
5a86079eb4e223001a8e73cd	I
5ad40c8c604f3c001a400076	X
5ad0225d77cf76001a686b4b	I
5ad12427645df0001a2d0f16	N
5ad2ee84604f3c001a3fd9f0	A
5a501ebc99b975001ade80de	N
5a4703295fd40d001a27dd3d	E
5a862d11b4e223001a8e749e	#
5a81c7aa31013a001a334e9f	A
5a63433e68151a001a9222c0	E
5ad25ec8d7d075001a428f38	N
5a8c81c9fd22b3001a8d8991	N
5acd95c207355d001abf479e	E
5a8ca7a2fd22b3001a8d8cd3	E
5acd616507355d001abf4009	A
5ad28fb0d7d075001a429a78	E
5ad25906d7d075001a428def	N
5ad68e2e191832001aa7b1c1	E
5a11132706e79900185c352e	E
5a8475a07cf838001a46a816	E
5aceb35532bba1001ae4b0c1	X
5ad2ee84604f3c001a3fd9f1	I
5acfc62a77cf76001a685e75	E
5acfbb6c77cf76001a685b03	E
5acd4bde07355d001abf3c42	A
5a8c9b1bfd22b3001a8d8bc5	A
5ad39a3d604f3c001a3fe860	N
5ad36f0d604f3c001a3fe223	I
5aceba9432bba1001ae4b1f7	E
5a690b308476ee001a58aa2c	E
5acfc16877cf76001a685ce2	A
5ad382c4604f3c001a3fe4c3	E
5a7b55d121c2de001afe9ee8	N
5ad17a6a645df0001a2d1dd1	E
5a87d4d219b91f001a626e47	E
5a8cb0dcfd22b3001a8d8d41	E
5ad40ae3604f3c001a3fffd8	A
5acd186607355d001abf347e	E
5a629b57f8d794001af1c154	E
5a5037a5ce860b001aa3fb15	I
5ad29983d7d075001a429b70	E
5a8d8744df8bba001a0f9ae3	E
5a220e23819328001af389e8	N
5ad25f6bd7d075001a428f7d	N
5a612ad2e9e1cc001a33cfca	I
5ad14abb645df0001a2d15c5	A
5ad3c82a604f3c001a3ff065	A
5ad24fedd7d075001a428c9a	E
5acd7fff07355d001abf448b	E
5ace62d032bba1001ae4a50f	E
5a836d7de60761001a2eb6bc	A
5ad3ffc5604f3c001a3ffc9d	A
5aceab9232bba1001ae4afb3	N
5ad2ee84604f3c001a3fd9ef	#
5a105674decec90018475634	E
5a569abf6349e2001acdce82	I
5a21b51c8a6e4f001aa08e78	E
5acfc64177cf76001a685e80	A
5a819e6831013a001a334ced	E
5acfa37777cf76001a6856a2	A
5a3bba523ff257001ab84475	A
5a7a825521c2de001afe9cc5	A
5a317fafe4dcb1001abb237f	A
5a0e3669d7c8500018864555	N
5a3af3163ff257001ab8435d	E
5a6bb82b4eec6b001a80a524	N
5a68b6dd8476ee001a58a79e	E
5a68b6dd8476ee001a58a79f	E
5a363a5c788daf001a5f8799	E
5ace255a32bba1001ae49bb3	E
5a42d3864a4859001aac7352	N
5ad0bf10645df0001a2d0195	A
5a67883df038b7001ab0c28c	#
5a8cc54efd22b3001a8d8e38	A
5a81e1e031013a001a334f61	A
5a63277968151a001a922240	E
5ad09d41645df0001a2cff59	#
5acd884007355d001abf4605	I
5ad42425604f3c001a400885	A
5a8c7850fd22b3001a8d8877	A
5a81e5d531013a001a334f96	E
5ad3e87a604f3c001a3ff659	I
5ad41396604f3c001a400270	A
5a0d010cf5590b0018dab710	I
5a81f74231013a001a334fed	E
5a87ad601d3cee001a6a12d1	E
5a7de9b570df9f001a875309	N
5ace2f7232bba1001ae49d25	X
5ace6b3e32bba1001ae4a641	E
5a7744042d6d7f001a4a9f8a	E
5ad3e772604f3c001a3ff607	I
5ad30c5b604f3c001a3fdb03	I
5ad3a216604f3c001a3fea13	X
5a5964413e1742001a15d0c8	I
5a360d7c788daf001a5f86db	#
5a87ad601d3cee001a6a12ce	E
5ad0d6d5645df0001a2d065f	I
5a68dbd78476ee001a58a7f2	E
5ad19c8d645df0001a2d211c	#
5a871ebd1d3cee001a6a10ec	I
5a3968522f14dd001ac722ef	A
5ace68d832bba1001ae4a5ed	A
5ad500215b96ef001a10a8eb	E
5a566f9e6349e2001acdcd51	A
5a2d5130f28ef0001a52646f	I
5a2ef77fa83784001a7d25f3	E
5a1342dac8eab200188dc94f	#
5a4e8efb755ab9001a10f4f2	E
5a61378ee9e1cc001a33d01e	E
5ad2a297d7d075001a429d13	I
5ad4cb6e5b96ef001a10a0ec	N
5a7cdcd3e8bc7e001a9e2079	A
5ad0c5ea645df0001a2d02b4	N
5a46ffc75fd40d001a27dd2f	E
5acfc67477cf76001a685e93	E
5a7a52ef21c2de001afe9b61	E
5ad600cb5b96ef001a10b012	N
5a63236668151a001a92221e	E
5ad3ab36604f3c001a3feb6f	E
5ad379a5604f3c001a3fe3b5	E
5a67a5aff038b7001ab0c3d6	E
5acd640c07355d001abf405a	#
5acd935407355d001abf4778	E
5ace3ed732bba1001ae4a040	E
5ad25ec8d7d075001a428f39	A
5ad23010d7d075001a4286ad	N
5a7ccaf7e8bc7e001a9e202e	E
5a0dfc19d7c85000188644ac	E
5ad404f5604f3c001a3ffdfb	E
5acf612677cf76001a684ce4	E
5acfc08277cf76001a685ca2	N
5ad247c0d7d075001a428b4f	A
5ad0b768645df0001a2d0146	#
5a4eb74caf0d07001ae8cbe8	A
5a65e56ac2b11c001a425dd2	E
5acd446b07355d001abf3b44	A
5ad379a5604f3c001a3fe3b4	E
5ad3dbbc604f3c001a3ff3d9	A
5a3c9cdccc5d22001a521e34	E
5a81a32031013a001a334d0b	E
5ad418a2604f3c001a400417	E
5a628da1f8d794001af1c0d0	E
5ace27d732bba1001ae49bdf	E
5a51224bce860b001aa3fbc0	A
5acd8d4907355d001abf46fa	A
5a1cc6414ea40d0018b06f11	E
5ace65ff32bba1001ae4a59e	N
5ace241532bba1001ae49b9c	A
5a6bb1d34eec6b001a80a4d7	X
5a5025a7ce860b001aa3faee	A
5a223ceb819328001af38a47	I
5a2c0db6bfd06b001a5ae9a5	N
5ad407aa604f3c001a3ffeb2	#
5ad2c5bfd7d075001a42a19e	N
5a5e50095bc9f4001a75aec7	N
5a07cb0b0ff9ab00181693d2	E
5a36b71595360f001af1b32a	E
5acfc64177cf76001a685e7f	A
5acf801b77cf76001a684fe6	A
5a39fcfb2f14dd001ac72695	A
5a628da1f8d794001af1c0d4	E
5a39a5802f14dd001ac72516	X
5aced3b832bba1001ae4b620	I
5ad39a8b604f3c001a3fe872	A
5ad16eea645df0001a2d1b10	N
5ad17049645df0001a2d1b71	#
5ad26784d7d075001a429227	#
5a6bb1d34eec6b001a80a4d4	N
5ace2eff32bba1001ae49d12	E
5a629d06f8d794001af1c160	E
5ace2f7232bba1001ae49d28	#
5ace412d32bba1001ae4a0ad	E
5ad49230ba00c4001a268c4b	#
5a3beef2cc5d22001a521c34	A
5a8453217cf838001a46a732	#
5a3ea4655a76c5001a3a8407	A
5a8ca215fd22b3001a8d8c4e	E
5a6276a9f8d794001af1bfea	E
5ad255efd7d075001a428d5a	N
5a3a04a52f14dd001ac726be	E
5ace978d32bba1001ae4ab7a	E
5ad23010d7d075001a4286ac	I
5a7e6ce048f7d9001a0636d6	E
5acd521e07355d001abf3d2d	A
5a31745be4dcb1001abb2320	A
5a106b3bdecec90018475657	E
5ad401f0604f3c001a3ffd3b	A
5a223ceb819328001af38a48	#
5ad16b8f645df0001a2d1a97	E
5a516918ce860b001aa3fd97	A
5ad2780cd7d075001a429550	X
5a4fd57aaf0d07001ae8cc37	A
5ad26784d7d075001a429224	N
5a2d5130f28ef0001a526470	E
5a516918ce860b001aa3fd99	A
5acd269407355d001abf36e2	A
5a6b045ca9e0c9001a4e9e6e	E
5a67a637f038b7001ab0c3e8	N
5a1e17363de3f40018b264b6	I
5ad16eea645df0001a2d1b11	N
5ad17ec0645df0001a2d1e42	N
5a8475a07cf838001a46a819	N
5ad42371604f3c001a40082d	E
5a8dbfa2df8bba001a0f9bc2	E
5a2243af819328001af38a69	I
5a63433e68151a001a9222c1	E
5a60d88be9e1cc001a33cd98	A
5a5d6b095e8782001a9d5efa	E
5a86efa61d3cee001a6a103d	A
5a8c9049fd22b3001a8d8b0c	A
5a316c04e4dcb1001abb22ea	A
5aceb65032bba1001ae4b124	#
5a514b63ce860b001aa3fcbe	E
5a63f4d77f3c80001a150bc6	E
5a8ced20fd22b3001a8d9030	N
5acd6ce007355d001abf4198	#
5ace7fa432bba1001ae4a864	E
5ad406fa604f3c001a3ffe88	#
5ad407aa604f3c001a3ffeb1	#
5a8494467cf838001a46a975	E
5a42c20b4a4859001aac72ed	E
5a830244e60761001a2eb2ef	N
5ad14be9645df0001a2d1628	A
5a653a16c2b11c001a425cc0	E
5ad406fa604f3c001a3ffe87	#
5ad40c8c604f3c001a400077	#
5a1dfe873de3f40018b2643e	E
5a4c36e77a6c4c001a2bbbb6	E
5a670cddf038b7001ab0c1a2	E
5a5e5b755bc9f4001a75af39	E
5a653d60c2b11c001a425cd3	E
5ad3e67c604f3c001a3ff5ce	N
